timestamp,room_id,availability,noise,light,temperature,door_activity,comfort_score,emoticon
2025-12-08T19:32:00,1,0,15,49,25.2,5,78,🙂
2025-12-08T19:32:00,2,0,16,87,25.9,7,72,🚶
2025-12-08T19:32:00,3,1,58,93,30.6,7,41,🥵
2025-12-08T19:32:00,4,0,58,43,27.8,14,37,🌀
2025-12-08T19:32:00,5,1,56,54,22.0,10,56,🚶
2025-12-08T19:33:00,1,1,35,67,30.1,4,57,🥵
2025-12-08T19:33:00,2,1,33,94,20.0,15,50,🌀
2025-12-08T19:33:00,3,0,72,73,22.5,5,60,😐
2025-12-08T19:33:00,4,1,56,40,20.4,10,51,🚶
2025-12-08T19:33:00,5,0,77,80,26.3,4,52,😕
2025-12-08T19:34:00,1,0,30,74,22.1,8,70,🚶
2025-12-08T19:34:00,2,1,50,87,23.0,9,63,🚶
2025-12-08T19:34:00,3,2,77,96,18.2,2,51,⛔
2025-12-08T19:34:00,4,0,38,78,27.7,2,67,😐
2025-12-08T19:34:00,5,1,57,77,25.1,8,56,🚶
2025-12-08T19:35:00,1,1,23,59,17.2,10,55,🥶
2025-12-08T19:35:00,2,1,18,54,18.2,12,56,❄️
2025-12-08T19:35:00,3,2,6,73,31.5,13,48,⛔
2025-12-08T19:35:00,4,0,64,43,20.8,10,49,🚶
2025-12-08T19:35:00,5,0,20,59,25.2,12,63,🌀
2025-12-08T19:36:00,1,1,20,76,22.7,5,82,🙂
2025-12-08T19:36:00,2,0,27,95,25.9,6,69,🚶
2025-12-08T19:36:00,3,1,79,44,17.5,1,50,🥶
2025-12-08T19:36:00,4,0,14,57,20.2,9,69,🚶
2025-12-08T19:36:00,5,2,39,54,18.3,15,43,⛔
2025-12-08T19:37:00,1,2,80,75,25.0,1,60,⛔
2025-12-08T19:37:00,2,1,74,98,30.5,4,40,🥵
2025-12-08T19:37:00,3,1,19,83,23.3,15,64,🌀
2025-12-08T19:37:00,4,1,73,88,23.1,7,57,🚶
2025-12-08T19:37:00,5,2,54,64,28.9,10,42,⛔
2025-12-08T19:38:00,1,1,35,88,26.6,3,69,😐
2025-12-08T19:38:00,2,1,56,77,29.2,6,48,🔥
2025-12-08T19:38:00,3,1,5,47,29.9,4,70,🔥
2025-12-08T19:38:00,4,2,61,99,18.1,3,55,⛔
2025-12-08T19:38:00,5,0,58,81,23.7,7,62,🚶
2025-12-08T19:39:00,1,1,21,82,26.8,3,74,🙂
2025-12-08T19:39:00,2,1,28,98,18.0,7,61,❄️
2025-12-08T19:39:00,3,1,54,90,28.2,14,37,🔥
2025-12-08T19:39:00,4,1,30,84,23.4,13,63,🌀
2025-12-08T19:39:00,5,1,38,51,17.1,7,54,🥶
2025-12-08T19:40:00,1,1,50,79,24.9,10,56,🚶
2025-12-08T19:40:00,2,2,19,85,17.5,7,63,⛔
2025-12-08T19:40:00,3,0,51,78,17.1,10,43,🥶
2025-12-08T19:40:00,4,1,73,86,18.0,7,43,❄️
2025-12-08T19:40:00,5,1,59,77,28.5,7,47,🔥
2025-12-08T19:41:00,1,2,46,67,25.0,2,72,⛔
2025-12-08T19:41:00,2,2,37,53,29.2,14,41,⛔
2025-12-08T19:41:00,3,0,54,45,24.5,3,68,😐
2025-12-08T19:41:00,4,1,80,61,17.7,12,30,🥶
2025-12-08T19:41:00,5,0,81,80,30.5,12,23,🥵
2025-12-08T19:42:00,1,0,60,90,27.9,1,59,😐
2025-12-08T19:42:00,2,1,12,83,18.5,1,79,❄️
2025-12-08T19:42:00,3,0,8,66,30.0,8,61,🔥
2025-12-08T19:42:00,4,0,58,77,25.2,6,59,🚶
2025-12-08T19:42:00,5,0,66,73,19.9,2,60,❄️
2025-12-08T19:43:00,1,1,39,46,24.8,13,55,🌀
2025-12-08T19:43:00,2,0,6,64,28.1,9,66,🔥
2025-12-08T19:43:00,3,1,9,94,19.9,13,63,❄️
2025-12-08T19:43:00,4,1,19,94,24.8,3,81,🙂
2025-12-08T19:43:00,5,1,42,57,17.0,8,50,🥶
2025-12-08T19:44:00,1,1,19,87,18.7,7,66,❄️
2025-12-08T19:44:00,2,0,16,62,22.3,6,80,🚶
2025-12-08T19:44:00,3,1,75,73,18.4,14,30,❄️
2025-12-08T19:44:00,4,0,59,68,26.6,10,47,🚶
2025-12-08T19:44:00,5,1,51,94,17.4,11,42,🥶
2025-12-08T19:45:00,1,0,67,46,22.3,1,69,😐
2025-12-08T19:45:00,2,1,47,53,20.2,8,58,🚶
2025-12-08T19:45:00,3,2,66,54,26.4,1,61,⛔
2025-12-08T19:45:00,4,1,15,62,18.7,2,77,❄️
2025-12-08T19:45:00,5,1,61,68,18.1,8,46,❄️
2025-12-08T19:46:00,1,0,33,81,19.9,0,77,❄️
2025-12-08T19:46:00,2,1,73,79,30.4,13,25,🥵
2025-12-08T19:46:00,3,1,38,68,21.3,13,56,🌀
2025-12-08T19:46:00,4,0,32,84,27.9,4,65,😐
2025-12-08T19:46:00,5,1,81,76,23.7,0,65,😐
2025-12-08T19:47:00,1,1,9,74,30.7,4,66,🥵
2025-12-08T19:47:00,2,1,85,94,27.4,15,25,🌀
2025-12-08T19:47:00,3,1,6,54,27.6,4,76,🙂
2025-12-08T19:47:00,4,1,7,46,25.5,7,77,🚶
2025-12-08T19:47:00,5,1,32,62,22.6,15,59,🌀
2025-12-08T19:48:00,1,0,77,66,19.7,1,57,❄️
2025-12-08T19:48:00,2,0,49,88,27.5,12,45,🌀
2025-12-08T19:48:00,3,2,32,63,31.2,7,50,⛔
2025-12-08T19:48:00,4,1,5,83,28.8,14,55,🔥
2025-12-08T19:48:00,5,1,50,80,31.3,2,51,🥵
2025-12-08T19:49:00,1,1,10,71,20.1,2,83,🙂
2025-12-08T19:49:00,2,1,59,49,18.5,2,59,❄️
2025-12-08T19:49:00,3,1,10,84,26.3,2,82,🙂
2025-12-08T19:49:00,4,1,20,92,19.2,4,73,❄️
2025-12-08T19:49:00,5,0,38,94,30.7,7,49,🥵
2025-12-08T19:50:00,1,0,26,79,30.7,10,48,🥵
2025-12-08T19:50:00,2,1,70,90,32.0,6,34,🥵
2025-12-08T19:50:00,3,2,44,67,25.3,15,48,⛔
2025-12-08T19:50:00,4,2,58,53,26.5,1,64,⛔
2025-12-08T19:50:00,5,1,12,68,31.2,10,52,🥵
2025-12-08T19:51:00,1,1,38,79,22.8,9,68,🚶
2025-12-08T19:51:00,2,1,40,69,18.4,9,53,❄️
2025-12-08T19:51:00,3,1,50,71,27.9,10,47,🚶
2025-12-08T19:51:00,4,1,19,83,28.6,2,72,🔥
2025-12-08T19:51:00,5,0,54,87,28.9,6,49,🔥
2025-12-08T19:52:00,1,1,82,65,29.4,13,24,🔥
2025-12-08T19:52:00,2,1,58,89,26.3,9,50,🚶
2025-12-08T19:52:00,3,0,62,92,20.7,8,53,🚶
2025-12-08T19:52:00,4,1,40,96,19.4,12,51,❄️
2025-12-08T19:52:00,5,1,51,57,23.7,14,52,🌀
2025-12-08T19:53:00,1,1,8,89,20.5,11,69,🌀
2025-12-08T19:53:00,2,2,8,97,27.9,5,73,⛔
2025-12-08T19:53:00,3,1,84,73,25.5,1,57,😐
2025-12-08T19:53:00,4,1,55,40,17.6,4,54,🥶
2025-12-08T19:53:00,5,1,69,58,25.5,6,54,🚶
2025-12-08T19:54:00,1,1,59,98,31.8,3,44,🥵
2025-12-08T19:54:00,2,1,37,80,29.4,13,42,🔥
2025-12-08T19:54:00,3,1,42,60,26.5,4,65,😐
2025-12-08T19:54:00,4,2,53,96,25.0,5,63,⛔
2025-12-08T19:54:00,5,1,13,54,19.5,6,73,❄️
2025-12-08T19:55:00,1,1,46,87,19.5,1,69,❄️
2025-12-08T19:55:00,2,1,57,49,26.4,6,56,🚶
2025-12-08T19:55:00,3,2,57,46,17.3,14,34,⛔
2025-12-08T19:55:00,4,0,17,68,30.4,11,51,🥵
2025-12-08T19:55:00,5,0,71,84,17.2,9,37,🥶
2025-12-08T19:56:00,1,1,72,48,26.0,11,42,🌀
2025-12-08T19:56:00,2,2,30,67,28.2,8,58,⛔
2025-12-08T19:56:00,3,1,61,61,26.3,5,56,😐
2025-12-08T19:56:00,4,1,64,81,24.5,7,57,🚶
2025-12-08T19:56:00,5,1,17,88,17.5,8,62,🥶
2025-12-08T19:57:00,1,0,66,65,27.0,13,38,🌀
2025-12-08T19:57:00,2,0,83,76,23.7,6,53,🚶
2025-12-08T19:57:00,3,0,36,42,26.2,5,67,😐
2025-12-08T19:57:00,4,1,34,67,22.2,8,69,🚶
2025-12-08T19:57:00,5,0,40,62,17.9,15,41,🥶
2025-12-08T19:58:00,1,1,14,92,23.9,8,77,🚶
2025-12-08T19:58:00,2,1,24,57,17.1,5,63,🥶
2025-12-08T19:58:00,3,0,30,45,29.2,3,64,🔥
2025-12-08T19:58:00,4,2,32,98,30.9,15,36,⛔
2025-12-08T19:58:00,5,1,21,91,21.6,4,80,🙂
2025-12-08T19:59:00,1,0,79,45,20.7,7,48,🚶
2025-12-08T19:59:00,2,0,47,71,27.3,11,48,🌀
2025-12-08T19:59:00,3,0,59,99,22.8,5,66,😐
2025-12-08T19:59:00,4,1,6,84,27.8,13,59,🌀
2025-12-08T19:59:00,5,2,68,53,26.4,1,60,⛔
2025-12-08T20:00:00,1,1,64,90,20.9,2,64,😐
2025-12-08T20:00:00,2,0,22,61,21.5,8,72,🚶
2025-12-08T20:00:00,3,2,43,68,21.9,13,56,⛔
2025-12-08T20:00:00,4,2,72,100,18.9,6,48,⛔
2025-12-08T20:00:00,5,0,7,46,26.1,12,66,🌀
2025-12-08T20:01:00,1,0,53,70,22.0,15,48,🌀
2025-12-08T20:01:00,2,1,16,93,31.2,0,69,🥵
2025-12-08T20:01:00,3,1,41,76,28.3,7,55,🔥
2025-12-08T20:01:00,4,2,39,93,18.7,9,55,⛔
2025-12-08T20:01:00,5,1,44,93,19.0,7,57,❄️
2025-12-08T20:02:00,1,0,6,54,26.6,4,79,🙂
2025-12-08T20:02:00,2,2,47,40,30.2,11,39,⛔
2025-12-08T20:02:00,3,1,24,77,21.8,8,72,🚶
2025-12-08T20:02:00,4,2,36,72,18.5,15,45,⛔
2025-12-08T20:02:00,5,0,13,87,24.9,10,71,🚶
2025-12-08T20:03:00,1,1,64,51,29.4,14,30,🔥
2025-12-08T20:03:00,2,1,66,58,19.9,8,49,❄️
2025-12-08T20:03:00,3,2,35,80,24.6,15,54,⛔
2025-12-08T20:03:00,4,1,22,49,31.5,1,63,🥵
2025-12-08T20:03:00,5,0,38,82,20.6,12,55,🌀
2025-12-08T20:04:00,1,1,21,66,24.9,14,60,🌀
2025-12-08T20:04:00,2,0,67,44,22.9,1,71,🙂
2025-12-08T20:04:00,3,0,28,55,18.5,6,64,❄️
2025-12-08T20:04:00,4,0,34,99,23.2,2,82,🙂
2025-12-08T20:04:00,5,0,16,74,26.1,10,66,🚶
2025-12-08T20:05:00,1,0,41,66,24.1,4,73,🙂
2025-12-08T20:05:00,2,1,37,64,18.3,7,58,❄️
2025-12-08T20:05:00,3,1,9,92,29.3,7,64,🔥
2025-12-08T20:05:00,4,0,46,74,25.0,8,61,🚶
2025-12-08T20:05:00,5,1,69,58,26.5,0,61,😐
2025-12-08T20:06:00,1,0,24,99,25.6,8,68,🚶
2025-12-08T20:06:00,2,0,71,56,26.0,3,57,😐
2025-12-08T20:06:00,3,1,39,41,20.0,8,61,🚶
2025-12-08T20:06:00,4,1,64,50,28.1,15,32,🔥
2025-12-08T20:06:00,5,1,56,62,22.0,2,71,🙂
2025-12-08T20:07:00,1,0,69,70,28.0,9,41,🚶
2025-12-08T20:07:00,2,1,8,71,30.2,13,51,🥵
2025-12-08T20:07:00,3,1,35,68,22.5,11,64,🌀
2025-12-08T20:07:00,4,0,55,95,22.9,0,77,🙂
2025-12-08T20:07:00,5,1,50,42,28.2,8,50,🔥
2025-12-08T20:08:00,1,1,82,100,31.9,1,38,🥵
2025-12-08T20:08:00,2,1,83,82,29.7,1,44,🔥
2025-12-08T20:08:00,3,1,67,98,29.8,12,31,🔥
2025-12-08T20:08:00,4,0,63,64,22.2,5,63,😐
2025-12-08T20:08:00,5,0,48,85,24.3,4,69,😐
2025-12-08T20:09:00,1,0,6,83,19.7,8,73,❄️
2025-12-08T20:09:00,2,1,23,47,22.8,0,90,😎
2025-12-08T20:09:00,3,0,14,72,31.8,6,57,🥵
2025-12-08T20:09:00,4,0,21,93,20.0,7,70,🚶
2025-12-08T20:09:00,5,0,49,91,30.4,15,31,🥵
2025-12-08T20:10:00,1,0,80,60,27.6,14,28,🌀
2025-12-08T20:10:00,2,1,10,78,30.9,6,61,🥵
2025-12-08T20:10:00,3,1,21,66,23.6,0,89,😎
2025-12-08T20:10:00,4,1,44,58,21.3,10,59,🚶
2025-12-08T20:10:00,5,2,66,89,27.2,14,35,⛔
2025-12-08T20:11:00,1,2,49,96,25.0,6,63,⛔
2025-12-08T20:11:00,2,1,17,72,30.0,14,47,🔥
2025-12-08T20:11:00,3,0,17,47,24.7,9,71,🚶
2025-12-08T20:11:00,4,2,72,96,22.2,4,61,⛔
2025-12-08T20:11:00,5,1,59,86,24.4,6,61,🚶
2025-12-08T20:12:00,1,0,82,68,22.2,1,62,😐
2025-12-08T20:12:00,2,1,39,66,17.6,4,61,🥶
2025-12-08T20:12:00,3,1,70,76,20.9,1,63,😐
2025-12-08T20:12:00,4,0,40,52,29.9,11,43,🔥
2025-12-08T20:12:00,5,1,61,98,20.3,9,51,🚶
2025-12-08T20:13:00,1,0,24,51,21.1,0,84,🙂
2025-12-08T20:13:00,2,0,51,58,29.6,13,36,🔥
2025-12-08T20:13:00,3,1,5,71,21.2,1,90,😎
2025-12-08T20:13:00,4,2,45,50,24.2,0,78,⛔
2025-12-08T20:13:00,5,1,44,67,30.7,9,43,🥵
2025-12-08T20:14:00,1,0,25,83,25.5,4,75,🙂
2025-12-08T20:14:00,2,1,10,79,27.4,12,61,🌀
2025-12-08T20:14:00,3,1,32,96,23.0,13,63,🌀
2025-12-08T20:14:00,4,0,67,57,21.7,1,67,😐
2025-12-08T20:14:00,5,1,7,40,21.4,2,88,😎
2025-12-08T20:15:00,1,1,49,67,17.2,10,45,🥶
2025-12-08T20:15:00,2,1,58,59,23.4,1,73,🙂
2025-12-08T20:15:00,3,0,79,61,21.8,12,43,🌀
2025-12-08T20:15:00,4,2,69,81,21.2,14,41,⛔
2025-12-08T20:15:00,5,1,16,58,30.8,7,57,🥵
2025-12-08T20:16:00,1,0,46,100,17.3,3,59,🥶
2025-12-08T20:16:00,2,1,23,89,21.3,1,83,🙂
2025-12-08T20:16:00,3,2,27,60,28.0,5,65,⛔
2025-12-08T20:16:00,4,2,62,96,21.6,5,62,⛔
2025-12-08T20:16:00,5,1,16,77,19.7,9,67,❄️
2025-12-08T20:17:00,1,0,15,89,22.7,12,71,🌀
2025-12-08T20:17:00,2,1,63,43,30.1,3,48,🥵
2025-12-08T20:17:00,3,1,82,51,25.5,2,56,😐
2025-12-08T20:17:00,4,2,61,62,27.0,14,38,⛔
2025-12-08T20:17:00,5,1,18,66,20.9,14,61,🌀
2025-12-08T20:18:00,1,1,15,67,30.9,5,61,🥵
2025-12-08T20:18:00,2,1,13,56,23.7,10,74,🚶
2025-12-08T20:18:00,3,1,13,97,27.6,0,81,🙂
2025-12-08T20:18:00,4,1,56,41,17.9,1,60,🥶
2025-12-08T20:18:00,5,0,65,77,29.2,5,46,🔥
2025-12-08T20:19:00,1,2,56,96,24.7,13,49,⛔
2025-12-08T20:19:00,2,0,35,68,31.4,2,57,🥵
2025-12-08T20:19:00,3,1,47,42,31.5,9,39,🥵
2025-12-08T20:19:00,4,2,58,95,18.7,7,51,⛔
2025-12-08T20:19:00,5,1,80,41,22.7,2,63,😐
2025-12-08T20:20:00,1,1,59,87,30.0,0,55,🔥
2025-12-08T20:20:00,2,0,62,98,28.7,11,38,🔥
2025-12-08T20:20:00,3,0,78,76,21.9,14,40,🌀
2025-12-08T20:20:00,4,1,27,93,29.9,4,61,🔥
2025-12-08T20:20:00,5,1,14,40,24.3,14,65,🌀
2025-12-08T20:21:00,1,0,80,91,21.5,7,50,🚶
2025-12-08T20:21:00,2,1,85,51,25.4,14,33,🌀
2025-12-08T20:21:00,3,1,17,84,21.9,10,71,🚶
2025-12-08T20:21:00,4,1,45,74,21.5,8,63,🚶
2025-12-08T20:21:00,5,2,72,58,20.1,7,49,⛔
2025-12-08T20:22:00,1,0,40,54,25.3,4,69,😐
2025-12-08T20:22:00,2,0,25,61,26.6,13,55,🌀
2025-12-08T20:22:00,3,1,71,78,28.5,14,29,🔥
2025-12-08T20:22:00,4,1,74,75,20.8,1,62,😐
2025-12-08T20:22:00,5,1,71,88,23.2,5,62,😐
2025-12-08T20:23:00,1,2,53,76,31.9,7,39,⛔
2025-12-08T20:23:00,2,1,66,49,27.0,5,52,😕
2025-12-08T20:23:00,3,2,77,97,27.9,13,31,⛔
2025-12-08T20:23:00,4,2,15,94,25.6,15,59,⛔
2025-12-08T20:23:00,5,1,57,55,30.0,12,34,🔥
2025-12-08T20:24:00,1,1,50,74,26.8,9,52,🚶
2025-12-08T20:24:00,2,2,10,47,17.8,9,64,⛔
2025-12-08T20:24:00,3,0,45,96,30.2,4,53,🥵
2025-12-08T20:24:00,4,1,14,91,22.5,11,73,🌀
2025-12-08T20:24:00,5,1,31,73,29.5,14,42,🔥
2025-12-08T20:25:00,1,0,7,93,18.7,7,71,❄️
2025-12-08T20:25:00,2,0,35,64,22.8,2,81,🙂
2025-12-08T20:25:00,3,0,58,61,25.8,0,68,😐
2025-12-08T20:25:00,4,1,5,59,23.7,4,88,😎
2025-12-08T20:25:00,5,1,14,91,30.1,5,64,🥵
2025-12-08T20:26:00,1,2,59,92,20.7,14,44,⛔
2025-12-08T20:26:00,2,0,68,47,20.6,0,65,😐
2025-12-08T20:26:00,3,0,27,70,27.2,14,51,🌀
2025-12-08T20:26:00,4,0,68,48,21.8,2,65,😐
2025-12-08T20:26:00,5,2,51,93,18.2,2,61,⛔
2025-12-08T20:27:00,1,1,10,51,22.7,10,77,🚶
2025-12-08T20:27:00,2,0,69,45,23.3,12,49,🌀
2025-12-08T20:27:00,3,1,20,93,20.0,2,79,🙂
2025-12-08T20:27:00,4,1,73,45,18.2,15,29,❄️
2025-12-08T20:27:00,5,0,85,81,19.1,0,54,❄️
2025-12-08T20:28:00,1,1,28,48,18.8,6,65,❄️
2025-12-08T20:28:00,2,2,19,76,23.0,14,67,⛔
2025-12-08T20:28:00,3,1,44,80,27.9,15,40,🌀
2025-12-08T20:28:00,4,0,72,68,26.7,14,34,🌀
2025-12-08T20:28:00,5,2,63,67,30.2,6,42,⛔
2025-12-08T20:29:00,1,0,82,42,20.2,0,58,😐
2025-12-08T20:29:00,2,2,37,100,20.5,13,54,⛔
2025-12-08T20:29:00,3,0,72,81,26.2,7,49,🚶
2025-12-08T20:29:00,4,1,10,59,21.6,15,64,🌀
2025-12-08T20:29:00,5,2,14,83,17.4,12,55,⛔
2025-12-08T20:30:00,1,1,56,88,28.0,12,40,🌀
2025-12-08T20:30:00,2,1,18,53,29.3,12,52,🔥
2025-12-08T20:30:00,3,0,31,42,22.1,3,79,🙂
2025-12-08T20:30:00,4,1,46,53,27.2,1,67,😐
2025-12-08T20:30:00,5,0,63,65,28.4,12,37,🔥
2025-12-08T20:31:00,1,2,77,60,24.0,15,39,⛔
2025-12-08T20:31:00,2,1,36,60,17.9,15,43,🥶
2025-12-08T20:31:00,3,0,24,58,31.0,5,57,🥵
2025-12-08T20:31:00,4,1,84,83,28.1,12,29,🔥
2025-12-08T20:31:00,5,1,77,51,30.2,9,31,🥵
2025-12-08T20:32:00,1,1,33,44,30.9,2,59,🥵
2025-12-08T20:32:00,2,2,14,95,19.1,13,59,⛔
2025-12-08T20:32:00,3,0,83,65,27.4,15,26,🌀
2025-12-08T20:32:00,4,1,25,88,31.9,5,54,🥵
2025-12-08T20:32:00,5,0,16,45,23.6,15,64,🌀
2025-12-08T20:33:00,1,1,34,98,22.1,12,62,🌀
2025-12-08T20:33:00,2,1,7,71,31.6,13,48,🥵
2025-12-08T20:33:00,3,2,6,73,17.7,10,63,⛔
2025-12-08T20:33:00,4,1,12,47,30.4,14,47,🥵
2025-12-08T20:33:00,5,0,28,50,30.9,8,50,🥵
2025-12-08T20:34:00,1,1,15,67,28.7,0,76,🔥
2025-12-08T20:34:00,2,1,73,79,27.0,9,42,🚶
2025-12-08T20:34:00,3,2,76,92,30.7,3,41,⛔
2025-12-08T20:34:00,4,1,65,57,24.8,14,43,🌀
2025-12-08T20:34:00,5,2,77,67,31.7,5,34,⛔
2025-12-08T20:35:00,1,1,59,70,23.1,9,59,🚶
2025-12-08T20:35:00,2,0,65,86,20.6,9,50,🚶
2025-12-08T20:35:00,3,1,22,69,29.1,0,72,🔥
2025-12-08T20:35:00,4,1,52,61,22.9,4,71,🙂
2025-12-08T20:35:00,5,2,19,56,26.8,4,73,⛔
2025-12-08T20:36:00,1,1,66,62,25.4,0,66,😐
2025-12-08T20:36:00,2,1,52,61,30.5,5,47,🥵
2025-12-08T20:36:00,3,1,42,83,31.8,3,51,🥵
2025-12-08T20:36:00,4,0,39,69,25.9,5,66,😐
2025-12-08T20:36:00,5,0,53,41,29.1,1,58,🔥
2025-12-08T20:37:00,1,1,26,91,23.7,7,74,🚶
2025-12-08T20:37:00,2,0,63,71,24.7,7,57,🚶
2025-12-08T20:37:00,3,1,35,57,31.2,0,61,🥵
2025-12-08T20:37:00,4,1,67,65,27.4,5,51,😕
2025-12-08T20:37:00,5,1,16,80,17.7,15,50,🥶
2025-12-08T20:38:00,1,1,29,85,22.0,11,65,🌀
2025-12-08T20:38:00,2,0,84,45,23.9,12,42,🌀
2025-12-08T20:38:00,3,0,26,100,31.4,4,57,🥵
2025-12-08T20:38:00,4,1,77,45,18.3,3,49,❄️
2025-12-08T20:38:00,5,0,15,79,20.9,4,80,🙂
2025-12-08T20:39:00,1,1,24,77,27.1,10,60,🚶
2025-12-08T20:39:00,2,2,80,51,20.1,6,48,⛔
2025-12-08T20:39:00,3,0,25,98,18.1,13,51,❄️
2025-12-08T20:39:00,4,1,79,86,28.1,10,35,🔥
2025-12-08T20:39:00,5,1,52,91,19.4,7,55,❄️
2025-12-08T20:40:00,1,1,46,59,24.1,15,51,🌀
2025-12-08T20:40:00,2,0,9,45,29.0,13,55,🔥
2025-12-08T20:40:00,3,1,68,94,20.9,4,59,😐
2025-12-08T20:40:00,4,2,34,77,22.5,12,63,⛔
2025-12-08T20:40:00,5,0,26,78,20.7,9,66,🚶
2025-12-08T20:41:00,1,0,47,64,24.3,13,53,🌀
2025-12-08T20:41:00,2,1,14,70,18.5,14,55,❄️
2025-12-08T20:41:00,3,1,69,48,24.0,11,49,🌀
2025-12-08T20:41:00,4,0,45,76,17.4,15,38,🥶
2025-12-08T20:41:00,5,2,78,100,25.3,12,40,⛔
2025-12-08T20:42:00,1,1,7,57,17.1,0,79,🥶
2025-12-08T20:42:00,2,1,32,83,29.9,14,41,🔥
2025-12-08T20:42:00,3,0,38,96,18.6,15,44,❄️
2025-12-08T20:42:00,4,1,23,76,19.7,7,68,❄️
2025-12-08T20:42:00,5,1,81,97,21.6,11,43,🌀
2025-12-08T20:43:00,1,1,30,66,19.8,10,60,❄️
2025-12-08T20:43:00,2,0,7,89,25.6,11,69,🌀
2025-12-08T20:43:00,3,1,40,95,29.7,0,63,🔥
2025-12-08T20:43:00,4,0,64,46,23.3,4,66,😐
2025-12-08T20:43:00,5,2,51,91,25.7,0,71,⛔
2025-12-08T20:44:00,1,0,57,79,20.7,15,43,🌀
2025-12-08T20:44:00,2,0,80,80,17.1,10,32,🥶
2025-12-08T20:44:00,3,0,83,55,28.2,8,36,🔥
2025-12-08T20:44:00,4,0,79,42,17.4,2,48,🥶
2025-12-08T20:44:00,5,1,28,64,20.8,15,55,🌀
2025-12-08T20:45:00,1,0,51,57,28.0,14,39,🌀
2025-12-08T20:45:00,2,2,26,42,20.6,15,55,⛔
2025-12-08T20:45:00,3,1,29,57,18.7,9,59,❄️
2025-12-08T20:45:00,4,1,16,53,18.0,7,66,❄️
2025-12-08T20:45:00,5,2,52,61,26.0,15,43,⛔
2025-12-08T20:46:00,1,2,76,83,24.7,14,39,⛔
2025-12-08T20:46:00,2,2,84,42,23.1,4,58,⛔
2025-12-08T20:46:00,3,2,15,91,27.3,1,79,⛔
2025-12-08T20:46:00,4,1,63,52,23.1,0,74,🙂
2025-12-08T20:46:00,5,0,10,45,27.9,2,77,🙂
2025-12-08T20:47:00,1,1,29,44,28.3,6,61,🔥
2025-12-08T20:47:00,2,1,80,79,26.1,9,42,🚶
2025-12-08T20:47:00,3,0,47,90,23.6,0,79,🙂
2025-12-08T20:47:00,4,1,17,64,25.2,14,61,🌀
2025-12-08T20:47:00,5,0,82,79,25.3,9,44,🚶
2025-12-08T20:48:00,1,0,66,100,19.6,12,41,❄️
2025-12-08T20:48:00,2,1,53,91,23.5,4,70,🙂
2025-12-08T20:48:00,3,2,44,90,27.2,13,46,⛔
2025-12-08T20:48:00,4,2,42,44,20.9,13,53,⛔
2025-12-08T20:48:00,5,1,41,62,31.3,10,40,🥵
2025-12-08T20:49:00,1,1,27,87,17.0,5,62,🥶
2025-12-08T20:49:00,2,1,36,73,25.6,8,63,🚶
2025-12-08T20:49:00,3,2,57,69,31.1,5,43,⛔
2025-12-08T20:49:00,4,1,43,88,20.4,8,60,🚶
2025-12-08T20:49:00,5,0,56,45,21.7,13,50,🌀
2025-12-08T20:50:00,1,1,68,42,28.7,2,52,🔥
2025-12-08T20:50:00,2,1,28,80,31.8,6,51,🥵
2025-12-08T20:50:00,3,0,25,41,22.8,13,66,🌀
2025-12-08T20:50:00,4,1,8,60,23.0,7,84,🚶
2025-12-08T20:50:00,5,1,59,93,20.6,3,63,😐
2025-12-08T20:51:00,1,0,7,46,27.8,9,66,🚶
2025-12-08T20:51:00,2,2,52,78,21.5,2,71,⛔
2025-12-08T20:51:00,3,0,10,53,30.5,14,48,🥵
2025-12-08T20:51:00,4,2,60,84,19.7,6,55,⛔
2025-12-08T20:51:00,5,1,15,81,18.7,0,81,❄️
2025-12-08T20:52:00,1,0,56,87,19.0,3,60,❄️
2025-12-08T20:52:00,2,2,81,55,31.7,6,30,⛔
2025-12-08T20:52:00,3,0,29,45,25.3,3,76,🙂
2025-12-08T20:52:00,4,0,12,99,22.7,13,70,🌀
2025-12-08T20:52:00,5,1,62,96,19.0,7,50,❄️
2025-12-08T20:53:00,1,0,7,80,26.7,0,86,😎
2025-12-08T20:53:00,2,1,39,57,21.4,4,72,🙂
2025-12-08T20:53:00,3,1,12,61,20.3,2,83,🙂
2025-12-08T20:53:00,4,1,74,77,20.1,9,45,🚶
2025-12-08T20:53:00,5,2,37,72,28.5,5,59,⛔
2025-12-08T20:54:00,1,0,37,40,30.0,9,48,🔥
2025-12-08T20:54:00,2,1,41,77,24.8,2,74,🙂
2025-12-08T20:54:00,3,1,43,80,18.5,1,67,❄️
2025-12-08T20:54:00,4,1,7,44,20.4,15,62,🌀
2025-12-08T20:54:00,5,1,64,58,30.1,8,38,🥵
2025-12-08T20:55:00,1,1,64,56,17.9,15,32,🥶
2025-12-08T20:55:00,2,1,75,91,17.2,2,48,🥶
2025-12-08T20:55:00,3,0,14,75,18.0,12,57,❄️
2025-12-08T20:55:00,4,1,74,45,26.4,5,51,😕
2025-12-08T20:55:00,5,1,10,70,28.9,14,53,🔥
2025-12-08T20:56:00,1,0,50,94,22.8,0,79,🙂
2025-12-08T20:56:00,2,1,51,42,29.1,3,55,🔥
2025-12-08T20:56:00,3,1,13,80,20.4,13,63,🌀
2025-12-08T20:56:00,4,0,15,56,23.1,9,77,🚶
